CRUISE_ID.x,OPERATION_ID.x,ORGANISM_ID,SPECIES,SPECIES_GROUP_ID.x,cruise_op,length,maturity,sex,OPERATION_ID.y,OPERATION_STATUS,CRUISE_ID.y,SITE_NAME,START_TIME,START_LAT,START_LON,END_TIME,END_LAT,END_LON,END_LONdec,START_LONdec,START_LATdec,END_LATdec,date,TOW_WT,CRUISE_ID,OPERATION_ID,SPECIES_GROUP_ID.y,SPECIES_GROUP_NAME,year_file,spawning,start_time,month
201780,141,28,626,Gadus morhua (Atlantic cod),7,999,201780_141,214,Ripe,M,141,Representative,201780,3-8 JUN,6/13/17 19:54,4316.819N,06946.732W,6/13/17 20:24,4315.504N,06945.852W,-69.7642,-69.77886667,43.28031667,43.2584,6/13/17,34.28,201780,141,7,999,Gadus morhua (Atlantic cod),1/2,TRUE,2017-06-13 19:54:00,06
201780,154,31,630,Gadus morhua (Atlantic cod),7,999,201780_154,422,Ripe,M,154,Representative,201780,4-18 JUN,6/24/17 19:33,4247.235N,07033.510W,6/24/17 20:03,4247.940N,07035.224W,-70.58706667,-70.5585,42.78725,42.799,6/24/17,22.41,201780,154,7,999,Gadus morhua (Atlantic cod),1/2,TRUE,2017-06-24 19:33:00,06
201780,154,31,634,Gadus morhua (Atlantic cod),7,999,201780_154,5,Ripe,F,154,Representative,201780,4-18 JUN,6/24/17 19:33,4247.235N,07033.510W,6/24/17 20:03,4247.940N,07035.224W,-70.58706667,-70.5585,42.78725,42.799,6/24/17,22.41,201780,154,7,999,Gadus morhua (Atlantic cod),1/2,TRUE,2017-06-24 19:33:00,06
201780,157,32,701,Gadus morhua (Atlantic cod),7,999,201780_157,296,Ripe,M,157,Representative,201780,4-66 JUN ALT,6/25/17 9:43,4252.947N,07037.729W,6/25/17 10:14,4252.311N,07036.006W,-70.6001,-70.62881667,42.88245,42.87185,6/25/17,26.32,201780,157,7,999,Gadus morhua (Atlantic cod),1/2,TRUE,2017-06-25 09:43:00,06
201780,157,32,702,Gadus morhua (Atlantic cod),7,999,201780_157,404,Ripe & Running,M,157,Representative,201780,4-66 JUN ALT,6/25/17 9:43,4252.947N,07037.729W,6/25/17 10:14,4252.311N,07036.006W,-70.6001,-70.62881667,42.88245,42.87185,6/25/17,26.32,201780,157,7,999,Gadus morhua (Atlantic cod),1/2,TRUE,2017-06-25 09:43:00,06
201780,157,32,704,Gadus morhua (Atlantic cod),7,999,201780_157,265,Ripe & Running,M,157,Representative,201780,4-66 JUN ALT,6/25/17 9:43,4252.947N,07037.729W,6/25/17 10:14,4252.311N,07036.006W,-70.6001,-70.62881667,42.88245,42.87185,6/25/17,26.32,201780,157,7,999,Gadus morhua (Atlantic cod),1/2,TRUE,2017-06-25 09:43:00,06
201780,157,32,707,Gadus morhua (Atlantic cod),7,999,201780_157,390,Ripe & Running,M,157,Representative,201780,4-66 JUN ALT,6/25/17 9:43,4252.947N,07037.729W,6/25/17 10:14,4252.311N,07036.006W,-70.6001,-70.62881667,42.88245,42.87185,6/25/17,26.32,201780,157,7,999,Gadus morhua (Atlantic cod),1/2,TRUE,2017-06-25 09:43:00,06
201780,157,32,710,Gadus morhua (Atlantic cod),7,999,201780_157,169,Ripe & Running,F,157,Representative,201780,4-66 JUN ALT,6/25/17 9:43,4252.947N,07037.729W,6/25/17 10:14,4252.311N,07036.006W,-70.6001,-70.62881667,42.88245,42.87185,6/25/17,26.32,201780,157,7,999,Gadus morhua (Atlantic cod),1/2,TRUE,2017-06-25 09:43:00,06
201780,158,33,218,Gadus morhua (Atlantic cod),7,999,201780_158,257,Ripe & Running,M,158,Representative,201780,5-20 JUN,6/25/17 11:30,4257.102N,07026.920W,6/25/17 12:00,4257.463N,07025.052W,-70.41753333,-70.44866667,42.9517,42.95771667,6/25/17,72.1,201780,158,7,999,Gadus morhua (Atlantic cod),1/2,TRUE,2017-06-25 11:30:00,06
201780,158,33,235,Gadus morhua (Atlantic cod),7,999,201780_158,348,Ripe & Running,M,158,Representative,201780,5-20 JUN,6/25/17 11:30,4257.102N,07026.920W,6/25/17 12:00,4257.463N,07025.052W,-70.41753333,-70.44866667,42.9517,42.95771667,6/25/17,72.1,201780,158,7,999,Gadus morhua (Atlantic cod),1/2,TRUE,2017-06-25 11:30:00,06
